RAF.Benson, ENG, GBR
Tilt Degrees,0.0, Bearing Degrees, 0.0, Ground Reflectance, 20.0
month,day,hour,Dry Bulb Temp,Wet Bulb Temp,Depression,Dew Point,Rel Humidity,Global Horiz Rad,Direct Norm Rad,Diffuse Rad,Global Horiz Ill,Direct Norm Ill,Wind Speed,Wind Direction,Sky Cover,Tilt Surface Rad,
 , , ,degrees C,degrees C,degrees C,degrees C,percent,(Wh/sq.m),(Wh/sq.m),(Wh/sq.m),lux,lux,ms,degrees,percent,(Wh/sq.m),
5,2,22,7.7,5.616667,2.083333,3.4,74.0,0.0,0.0,0.0,0.0,0.0,5.1,50.0,0.0,0.0,
5,2,23,6.9,4.77037,2.12963,2.4,73.0,0.0,0.0,0.0,0.0,0.0,6.2,50.0,0.0,0.0,
5,2,24,5.8,4.300001,1.499999,2.6,80.0,0.0,0.0,0.0,0.0,0.0,4.1,60.0,0.0,0.0,
5,3,1,4.9,3.7888887,1.1111114,2.6,85.0,0.0,0.0,0.0,0.0,0.0,3.6,60.0,0.0,0.0,
5,3,2,2.7,2.2833338,0.41666627,1.8,94.0,0.0,0.0,0.0,0.0,0.0,2.6,20.0,0.0,0.0,
5,3,3,2.6,2.0444446,0.55555534,1.4,92.0,0.0,0.0,0.0,0.0,0.0,2.1,350.0,0.0,0.0,
5,3,4,2.0,1.5370369,0.4629631,1.0,93.0,0.0,0.0,0.0,0.0,0.0,2.1,360.0,0.0,0.0,
5,3,5,2.0,1.5833325,0.41666746,1.1,94.0,0.0,0.0,0.0,0.0,0.0,2.6,320.0,0.0,0.0,
5,3,6,2.0,1.5370369,0.4629631,1.0,93.0,37.0,117.0,21.0,10278.0,23009.0,2.6,360.0,100.0,37.000008,
5,3,7,3.3,2.7444437,0.5555563,2.2,92.0,139.0,324.0,65.0,22848.0,38099.0,2.6,10.0,80.0,139.0,
5,3,8,6.0,4.8888884,1.1111116,3.5,84.0,258.0,410.0,110.0,33897.0,40785.0,2.6,10.0,90.0,258.0,
5,3,9,9.6,6.5444436,3.0555568,3.4,65.0,355.0,390.0,159.0,43998.0,37663.0,5.7,70.0,50.0,355.0,
5,3,10,10.7,7.3666654,3.3333344,3.9,63.0,457.0,364.0,230.0,55837.0,41085.0,5.7,90.0,50.0,457.0,
5,3,11,11.3,6.1148157,5.1851845,-0.2,45.0,594.0,467.0,252.0,69599.0,55069.0,6.7,90.0,30.0,594.0,
5,3,12,11.9,6.3444433,5.5555563,-0.2,43.0,719.0,646.0,211.0,80840.0,71231.0,7.2,80.0,40.0,719.0,
5,3,13,14.1,7.1555567,6.9444437,-1.0,35.0,800.0,793.0,162.0,85754.0,83921.0,5.7,90.0,30.0,800.0,
5,3,14,14.4,6.899999,7.5000005,-2.3,31.0,818.0,885.0,124.0,82755.0,89183.0,6.7,80.0,10.0,818.0,
5,3,15,14.7,6.4592595,8.24074,-3.9,26.0,751.0,882.0,110.0,72975.0,87517.0,6.7,110.0,10.0,751.0,
5,3,16,14.6,5.8037057,8.796295,-6.6,21.0,640.0,852.0,99.0,59719.0,83249.0,5.7,90.0,10.0,640.0,
5,3,17,14.6,5.525928,9.074072,-7.6,19.0,498.0,797.0,88.0,43733.0,75397.0,6.2,100.0,10.0,498.0,
5,3,18,13.8,5.0037045,8.796295,-8.4,19.0,335.0,696.0,74.0,26810.0,62357.0,5.7,90.0,10.0,335.00003,
5,3,19,12.6,4.127778,8.472222,-9.2,19.0,174.0,534.0,51.0,12029.0,38225.0,5.1,80.0,10.0,173.99998,
5,3,20,10.8,3.3925946,7.407406,-8.4,23.0,52.0,0.0,21.0,2969.0,11016.0,4.6,90.0,10.0,52.0,
5,3,21,6.9,2.1777768,4.7222233,-4.7,41.0,3.0,0.0,2.0,162.0,0.0,3.1,90.0,10.0,3.0,
5,3,22,5.8,1.9111124,3.888888,-3.7,49.0,0.0,0.0,0.0,0.0,0.0,1.5,80.0,10.0,0.0,
5,3,23,4.0,1.0370382,2.9629617,-3.2,58.0,0.0,0.0,0.0,0.0,0.0,3.1,80.0,0.0,0.0,
5,3,24,4.1,1.6000006,2.4999993,-2.0,63.0,0.0,0.0,0.0,0.0,0.0,2.1,70.0,0.0,0.0,
5,4,1,5.1,2.738889,2.361111,-0.3,68.0,0.0,0.0,0.0,0.0,0.0,5.1,90.0,0.0,0.0,
5,4,2,4.9,2.770371,2.1296291,0.1,71.0,0.0,0.0,0.0,0.0,0.0,3.1,60.0,0.0,0.0,
5,4,3,5.0,2.870371,2.129629,0.2,71.0,0.0,0.0,0.0,0.0,0.0,2.6,360.0,0.0,0.0,
5,4,4,4.3,2.6333342,1.666666,0.3,75.0,0.0,0.0,0.0,0.0,0.0,2.1,40.0,50.0,0.0,
5,4,5,3.0,1.7037053,1.2962947,-0.1,80.0,0.0,0.0,0.0,0.0,0.0,2.6,40.0,0.0,0.0,
5,4,6,1.2,0.45925987,0.7407402,-0.5,88.0,48.0,207.0,20.0,11440.0,35522.0,1.5,310.0,0.0,48.000008,
5,4,7,2.5,1.6666666,0.8333334,0.4,86.0,165.0,490.0,56.0,26269.0,58472.0,2.1,10.0,40.0,164.99997,
5,4,8,8.1,5.877779,2.2222214,3.3,72.0,326.0,657.0,80.0,43570.0,73568.0,3.1,70.0,50.0,326.0,
5,4,9,9.8,6.6333327,3.1666675,3.4,64.0,493.0,786.0,91.0,59970.0,82961.0,9.3,110.0,60.0,492.99997,
5,4,10,11.7,7.533332,4.166668,3.2,56.0,639.0,849.0,101.0,74099.0,87618.0,7.7,110.0,50.0,639.0,
5,4,11,12.8,7.6888885,5.1111116,2.3,49.0,753.0,886.0,109.0,83519.0,89818.0,5.7,110.0,60.0,753.0,
5,4,12,14.3,7.52222,6.77778,-0.2,37.0,824.0,902.0,115.0,88284.0,90600.0,4.6,110.0,80.0,824.0,
5,4,13,15.0,8.425927,6.574073,1.5,40.0,850.0,911.0,114.0,88415.0,91404.0,4.6,140.0,80.0,850.0,
5,4,14,16.2,8.792593,7.4074078,0.6,35.0,827.0,909.0,110.0,83003.0,90698.0,5.1,150.0,80.0,827.0,
5,4,15,17.0,8.527777,8.472223,-0.9,29.0,755.0,888.0,105.0,72503.0,85648.0,5.1,110.0,60.0,754.99994,
5,4,16,17.0,7.9259253,9.074075,-2.8,25.0,627.0,809.0,108.0,57724.0,77269.0,4.1,120.0,50.0,627.0,
5,4,17,17.3,8.781483,8.518517,-0.8,29.0,473.0,715.0,104.0,41713.0,68009.0,5.1,110.0,50.0,472.99997,
5,4,18,16.0,7.8055553,8.194445,-1.9,29.0,319.0,619.0,83.0,25735.0,56160.0,4.1,100.0,50.0,319.00003,
5,4,19,15.2,8.700001,6.499999,2.0,41.0,166.0,478.0,55.0,11657.0,35020.0,5.7,120.0,60.0,165.99992,
5,4,20,13.7,8.422222,5.2777777,2.8,48.0,51.0,0.0,21.0,2965.0,10429.0,4.1,120.0,80.0,51.0,
5,4,21,11.3,7.225927,4.0740733,2.8,56.0,3.0,0.0,2.0,162.0,0.0,3.1,110.0,80.0,3.0,
5,4,22,9.0,5.8333335,3.1666665,2.3,63.0,0.0,0.0,0.0,0.0,0.0,3.1,100.0,80.0,0.0,
5,4,23,10.3,7.0592604,3.2407398,3.9,64.0,0.0,0.0,0.0,0.0,0.0,3.1,120.0,90.0,0.0,
5,4,24,9.9,6.983333,2.9166665,4.1,67.0,0.0,0.0,0.0,0.0,0.0,6.2,130.0,90.0,0.0,
5,5,1,9.6,6.5444436,3.0555568,3.3,65.0,0.0,0.0,0.0,0.0,0.0,7.2,110.0,90.0,0.0,
5,5,2,9.4,6.3444433,3.0555563,2.9,64.0,0.0,0.0,0.0,0.0,0.0,5.1,130.0,100.0,0.0,
5,5,3,9.1,6.183334,2.9166665,3.0,66.0,0.0,0.0,0.0,0.0,0.0,7.2,110.0,100.0,0.0,
5,5,4,9.3,6.383334,2.916666,3.2,66.0,0.0,0.0,0.0,0.0,0.0,7.2,120.0,100.0,0.0,
5,5,5,9.4,6.4370365,2.962963,3.4,66.0,0.0,0.0,0.0,0.0,0.0,5.7,110.0,100.0,0.0,
5,5,6,9.5,6.537037,2.962963,3.5,66.0,31.0,44.0,25.0,9052.0,10621.0,5.7,120.0,90.0,31.0,
5,5,7,10.0,7.037038,2.9629622,4.0,66.0,119.0,162.0,78.0,21387.0,22449.0,5.1,130.0,90.0,118.99999,
5,5,8,10.8,7.466668,3.333332,4.1,63.0,245.0,281.0,139.0,36429.0,34246.0,7.2,120.0,90.0,245.0,
5,5,9,12.5,8.703705,3.7962952,5.3,61.0,386.0,409.0,171.0,48264.0,41903.0,6.7,140.0,90.0,386.00003,
5,5,10,14.3,10.133332,4.166668,6.5,59.0,478.0,443.0,199.0,57347.0,44099.0,6.7,150.0,90.0,478.0,
5,5,11,15.8,11.17037,4.62963,7.4,57.0,581.0,467.0,237.0,62890.0,42342.0,5.7,150.0,90.0,581.0,
5,5,12,18.0,12.861112,5.1388884,9.0,56.0,590.0,420.0,262.0,60048.0,33697.0,5.7,140.0,90.0,590.0,
5,5,13,18.5,13.500002,4.999998,9.7,57.0,523.0,293.0,285.0,55710.0,27115.0,6.2,170.0,90.0,523.0,
5,5,14,19.0,13.444443,5.5555573,9.5,54.0,505.0,278.0,283.0,52947.0,26221.0,6.7,170.0,90.0,505.0,
5,5,15,18.8,13.337036,5.462963,9.4,54.0,455.0,266.0,260.0,48871.0,27451.0,7.7,180.0,90.0,455.00003,
5,5,16,19.1,13.266669,5.833331,9.0,52.0,415.0,301.0,224.0,42767.0,32502.0,7.7,170.0,90.0,415.0,
5,5,17,18.8,13.337036,5.462963,9.3,54.0,346.0,355.0,163.0,33152.0,35489.0,8.2,170.0,90.0,346.0,
5,5,18,18.2,12.533334,5.666667,8.3,52.0,238.0,341.0,108.0,21424.0,28892.0,6.7,180.0,50.0,238.0,
5,5,19,17.2,12.4777775,4.7222233,8.9,58.0,127.0,220.0,71.0,10046.0,14736.0,5.7,160.0,50.0,127.0,
5,5,20,16.3,11.577778,4.7222214,7.7,57.0,39.0,0.0,28.0,2586.0,3406.0,5.1,160.0,60.0,39.0,
5,5,21,12.7,9.459261,3.2407389,6.6,66.0,3.0,0.0,2.0,161.0,0.0,3.1,160.0,50.0,3.0,
5,5,22,13.0,9.203705,3.7962952,5.6,61.0,0.0,0.0,0.0,0.0,0.0,3.6,150.0,50.0,0.0,
5,5,23,12.7,8.811111,3.8888884,5.2,60.0,0.0,0.0,0.0,0.0,0.0,3.1,150.0,30.0,0.0,
5,5,24,12.4,8.65,3.75,5.0,61.0,0.0,0.0,0.0,0.0,0.0,4.6,140.0,10.0,0.0,
5,6,1,12.3,8.133333,4.166667,4.1,57.0,0.0,0.0,0.0,0.0,0.0,5.7,130.0,10.0,0.0,
5,6,2,11.8,7.8000007,3.9999995,3.7,58.0,0.0,0.0,0.0,0.0,0.0,6.2,130.0,0.0,0.0,
5,6,3,11.9,7.872221,4.0277786,3.8,58.0,0.0,0.0,0.0,0.0,0.0,6.2,130.0,0.0,0.0,
5,6,4,12.1,7.9333324,4.166668,3.7,56.0,0.0,0.0,0.0,0.0,0.0,6.2,130.0,30.0,0.0,
5,6,5,11.8,8.18889,3.6111097,4.7,62.0,0.0,0.0,0.0,0.0,0.0,4.1,150.0,60.0,0.0,
5,6,6,12.0,8.666666,3.333334,5.4,64.0,39.0,66.0,29.0,9826.0,13657.0,3.1,170.0,80.0,39.0,
5,6,7,13.2,9.449999,3.750001,6.2,62.0,127.0,196.0,79.0,22175.0,28348.0,4.6,160.0,90.0,126.99999,
5,6,8,12.9,9.566668,3.333332,6.6,66.0,262.0,356.0,122.0,38668.0,46108.0,5.1,150.0,90.0,262.0,
5,6,9,14.6,10.98889,3.6111107,8.1,65.0,431.0,554.0,139.0,54646.0,59310.0,4.1,170.0,90.0,431.0,
5,6,10,16.5,11.870372,4.629628,8.3,58.0,570.0,634.0,167.0,65988.0,60072.0,4.6,180.0,90.0,570.0,
5,6,11,18.4,12.705553,5.6944466,8.3,52.0,653.0,605.0,210.0,71145.0,54031.0,3.6,180.0,100.0,653.0,
5,6,12,19.9,12.955555,6.9444447,7.5,45.0,684.0,533.0,263.0,71314.0,45118.0,5.7,170.0,100.0,684.0,
5,6,13,20.7,13.477779,7.2222214,7.9,44.0,668.0,413.0,333.0,70585.0,39734.0,5.1,170.0,90.0,668.0,
5,6,14,22.2,14.237037,7.962964,8.4,41.0,652.0,411.0,327.0,69162.0,43625.0,5.1,150.0,90.0,652.0,
5,6,15,23.0,13.833334,9.166666,6.7,35.0,624.0,484.0,269.0,63303.0,48692.0,6.2,150.0,90.0,624.0,
5,6,16,23.3,13.8555565,9.444443,6.7,34.0,543.0,500.0,222.0,51716.0,44796.0,7.2,160.0,90.0,543.0,
5,6,17,22.4,13.511111,8.888888,6.8,36.0,404.0,392.0,193.0,37452.0,36346.0,7.7,170.0,100.0,404.0,
5,6,18,22.5,13.611111,8.888889,6.6,36.0,267.0,325.0,147.0,23317.0,26794.0,7.7,160.0,30.0,267.0,
5,6,19,21.4,13.066665,8.333335,6.6,38.0,140.0,197.0,82.0,10503.0,11009.0,5.7,160.0,0.0,140.00003,
5,6,20,20.0,12.592594,7.407406,6.8,42.0,35.0,0.0,32.0,2350.0,765.0,4.6,140.0,90.0,35.0,
5,6,21,19.0,11.944443,7.0555573,6.0,43.0,2.0,0.0,2.0,107.0,0.0,6.2,110.0,90.0,2.0,
5,6,22,17.3,12.022222,5.2777777,7.9,54.0,0.0,0.0,0.0,0.0,0.0,4.1,170.0,100.0,0.0,
5,6,23,16.7,11.885185,4.8148155,8.2,57.0,0.0,0.0,0.0,0.0,0.0,3.1,130.0,90.0,0.0,
5,6,24,14.8,12.855556,1.9444447,11.6,81.0,0.0,0.0,0.0,0.0,0.0,3.6,190.0,100.0,0.0,
5,7,1,14.4,12.899999,1.500001,12.0,85.0,0.0,0.0,0.0,0.0,0.0,4.6,110.0,100.0,0.0,
5,7,2,14.8,12.670371,2.1296291,11.2,79.0,0.0,0.0,0.0,0.0,0.0,8.7,120.0,100.0,0.0,
5,7,3,14.3,12.725925,1.5740747,11.7,84.0,0.0,0.0,0.0,0.0,0.0,5.7,110.0,90.0,0.0,
5,7,4,14.3,12.633332,1.6666679,11.5,83.0,0.0,0.0,0.0,0.0,0.0,7.2,120.0,90.0,0.0,
5,7,5,14.3,12.799998,1.5000019,11.8,85.0,0.0,0.0,0.0,0.0,0.0,7.2,120.0,90.0,0.0,
5,7,6,14.1,12.711112,1.3888884,11.8,86.0,30.0,19.0,28.0,5790.0,1785.0,7.7,110.0,90.0,30.0,
5,7,7,14.8,13.225926,1.5740738,12.1,84.0,60.0,19.0,58.0,8529.0,988.0,7.2,130.0,90.0,60.0,
5,7,8,14.1,13.359261,0.7407398,12.9,92.0,73.0,4.0,71.0,10221.0,237.0,3.6,130.0,90.0,73.0,
5,7,9,14.8,13.874073,0.92592716,13.4,91.0,86.0,6.0,82.0,11610.0,294.0,3.6,110.0,90.0,86.0,
5,7,10,14.3,13.837036,0.46296406,13.5,95.0,99.0,6.0,95.0,15122.0,1951.0,4.1,120.0,90.0,98.99999,
5,7,11,17.1,15.5259285,1.5740719,14.5,85.0,159.0,41.0,128.0,25728.0,6370.0,3.1,100.0,90.0,159.0,
5,7,12,18.8,16.299997,2.500002,14.8,78.0,299.0,102.0,217.0,44014.0,16515.0,6.2,150.0,90.0,299.0,
5,7,13,19.4,15.788888,3.6111116,13.5,69.0,505.0,266.0,288.0,60869.0,30443.0,7.7,140.0,90.0,505.0,
5,7,14,20.2,16.2,4.0,13.8,67.0,617.0,407.0,293.0,65073.0,37907.0,5.7,140.0,100.0,617.0,
5,7,15,20.5,15.870372,4.629628,13.0,62.0,578.0,413.0,273.0,56730.0,33471.0,7.2,150.0,100.0,578.0,
5,7,16,21.3,16.02222,5.2777786,12.7,58.0,451.0,296.0,254.0,41695.0,20568.0,5.7,130.0,90.0,451.0,
5,7,17,20.0,15.370372,4.629628,12.5,62.0,281.0,137.0,206.0,25816.0,9612.0,7.7,160.0,100.0,281.0,
5,7,18,19.2,14.848148,4.3518524,11.9,63.0,155.0,64.0,128.0,13662.0,3904.0,6.2,160.0,100.0,155.0,
5,7,19,18.7,14.625929,4.074072,12.1,65.0,68.0,17.0,63.0,5468.0,824.0,5.1,130.0,100.0,68.0,
5,7,20,18.7,14.903707,3.7962942,12.4,67.0,16.0,0.0,16.0,1238.0,24.0,4.6,120.0,100.0,16.0,
5,7,21,17.4,14.900001,2.499999,13.3,77.0,1.0,0.0,1.0,54.0,0.0,7.7,170.0,100.0,1.0,
5,7,22,15.1,14.544444,0.5555563,14.2,94.0,0.0,0.0,0.0,0.0,0.0,4.1,170.0,90.0,0.0,
5,7,23,14.7,14.422221,0.27777863,14.3,97.0,0.0,0.0,0.0,0.0,0.0,3.6,160.0,90.0,0.0,
5,7,24,15.3,14.55926,0.7407398,14.2,93.0,0.0,0.0,0.0,0.0,0.0,4.6,150.0,100.0,0.0,
5,8,1,15.0,14.537038,0.46296215,14.2,95.0,0.0,0.0,0.0,0.0,0.0,4.1,140.0,90.0,0.0,
5,8,2,14.7,13.959259,0.7407408,13.4,92.0,0.0,0.0,0.0,0.0,0.0,5.7,140.0,90.0,0.0,
5,8,3,15.1,14.266666,0.83333397,13.8,92.0,0.0,0.0,0.0,0.0,0.0,6.7,150.0,90.0,0.0,
5,8,4,15.1,14.174074,0.9259262,13.7,91.0,0.0,0.0,0.0,0.0,0.0,7.2,150.0,90.0,0.0,
5,8,5,14.8,14.105556,0.69444466,13.7,93.0,0.0,0.0,0.0,0.0,0.0,5.7,170.0,90.0,0.0,
5,8,6,14.1,13.405557,0.6944437,13.0,93.0,16.0,29.0,11.0,5881.0,5082.0,4.6,180.0,90.0,16.0,
5,8,7,13.9,13.15926,0.7407398,12.7,92.0,75.0,75.0,56.0,17154.0,13908.0,4.6,160.0,90.0,75.00001,
5,8,8,14.4,13.288888,1.1111116,12.6,89.0,204.0,217.0,112.0,32304.0,31208.0,5.1,180.0,90.0,204.0,
5,8,9,15.1,13.155556,1.9444447,11.8,81.0,357.0,418.0,134.0,45677.0,45378.0,7.2,180.0,50.0,357.0,
5,8,10,16.0,13.592593,2.4074068,11.9,77.0,467.0,495.0,149.0,56403.0,49273.0,7.2,190.0,50.0,467.0,
5,8,11,16.4,12.325924,4.0740757,9.4,63.0,559.0,522.0,172.0,65645.0,54243.0,8.7,190.0,90.0,559.0,
5,8,12,16.1,12.303706,3.7962942,9.6,65.0,659.0,614.0,168.0,72404.0,62058.0,8.7,210.0,50.0,659.0,
5,8,13,16.1,11.840742,4.2592583,8.5,61.0,701.0,666.0,155.0,76168.0,67482.0,9.3,200.0,50.0,701.0,
5,8,14,16.9,12.066666,4.833334,8.3,57.0,717.0,705.0,155.0,76086.0,73123.0,7.7,190.0,90.0,717.0,
5,8,15,17.8,12.9388895,4.8611097,9.4,58.0,693.0,750.0,137.0,69063.0,76772.0,7.2,180.0,50.0,693.0,
5,8,16,16.7,11.144444,5.5555563,6.4,51.0,598.0,748.0,113.0,56048.0,71843.0,7.2,180.0,50.0,598.00006,
5,8,17,16.4,11.011108,5.388891,6.5,52.0,460.0,647.0,112.0,40852.0,58337.0,7.2,180.0,90.0,460.00006,
5,8,18,15.9,10.992593,4.907407,7.0,55.0,284.0,477.0,96.0,24545.0,45385.0,6.7,180.0,90.0,284.0,
5,8,19,16.4,11.399998,5.000002,7.4,55.0,150.0,396.0,56.0,11098.0,30274.0,7.7,170.0,50.0,150.00006,
5,8,20,15.5,11.333334,4.166666,7.9,61.0,55.0,0.0,23.0,3266.0,9906.0,6.2,180.0,90.0,55.0,
5,8,21,13.6,10.914815,2.6851854,8.9,73.0,5.0,0.0,3.0,241.0,0.0,4.6,170.0,50.0,5.0,
5,8,22,11.2,10.088889,1.1111107,9.3,88.0,0.0,0.0,0.0,0.0,0.0,3.6,170.0,0.0,0.0,
5,8,23,9.9,9.066667,0.833333,8.4,90.0,0.0,0.0,0.0,0.0,0.0,2.1,160.0,0.0,0.0,
5,8,24,9.5,8.759258,0.7407417,8.1,91.0,0.0,0.0,0.0,0.0,0.0,2.6,150.0,0.0,0.0,
5,9,1,10.7,9.403704,1.2962961,8.3,85.0,0.0,0.0,0.0,0.0,0.0,4.1,140.0,0.0,0.0,
5,9,2,10.2,9.088889,1.1111107,8.2,87.0,0.0,0.0,0.0,0.0,0.0,3.6,150.0,30.0,0.0,
5,9,3,10.7,9.449999,1.250001,8.4,86.0,0.0,0.0,0.0,0.0,0.0,4.6,140.0,30.0,0.0,
5,9,4,10.5,9.388889,1.1111107,8.5,87.0,0.0,0.0,0.0,0.0,0.0,5.1,150.0,0.0,0.0,
5,9,5,10.2,9.227778,0.9722214,8.5,89.0,0.0,0.0,0.0,0.0,0.0,5.1,160.0,0.0,0.0,
5,9,6,9.6,9.044444,0.5555563,8.5,93.0,53.0,183.0,24.0,11743.0,31330.0,4.1,170.0,30.0,53.000004,
5,9,7,11.1,10.081482,1.0185184,9.4,89.0,162.0,420.0,61.0,24499.0,44076.0,4.6,170.0,30.0,161.99997,
5,9,8,12.2,11.088888,1.1111116,10.2,88.0,273.0,437.0,108.0,37343.0,45287.0,5.7,180.0,90.0,273.00003,
5,9,9,13.3,11.633335,1.6666651,10.5,83.0,390.0,461.0,144.0,50476.0,52156.0,5.7,180.0,50.0,390.0,
5,9,10,15.1,11.85926,3.2407408,9.5,69.0,529.0,589.0,145.0,59800.0,57232.0,6.7,190.0,30.0,528.99994,
5,9,11,16.1,12.581484,3.5185165,9.9,67.0,574.0,574.0,152.0,64214.0,53693.0,6.2,180.0,50.0,574.0,
5,9,12,17.9,12.900001,4.999999,9.4,57.0,610.0,545.0,173.0,64910.0,48059.0,7.7,180.0,50.0,610.0,
5,9,13,16.8,12.355555,4.4444447,9.1,60.0,581.0,473.0,193.0,61777.0,43516.0,6.7,190.0,50.0,581.0,
5,9,14,17.7,12.977778,4.7222223,9.5,59.0,548.0,439.0,198.0,61435.0,48423.0,7.7,190.0,50.0,548.0,
5,9,15,17.8,12.5222225,5.2777767,8.5,54.0,570.0,548.0,163.0,57223.0,51438.0,9.3,200.0,50.0,570.0,
5,9,16,18.4,12.566664,5.833336,8.1,51.0,463.0,477.0,148.0,47852.0,51181.0,9.3,190.0,50.0,463.00003,
5,9,17,16.7,11.885185,4.8148155,8.1,57.0,392.0,522.0,124.0,38350.0,56293.0,7.7,190.0,50.0,391.99997,
5,9,18,16.5,11.777778,4.7222223,8.0,57.0,307.0,567.0,79.0,24518.0,47973.0,6.2,180.0,60.0,307.0,
5,9,19,16.4,11.538887,4.8611126,7.7,56.0,149.0,362.0,55.0,10535.0,25194.0,6.2,190.0,50.0,148.99998,
5,9,20,15.7,11.394445,4.3055544,7.9,60.0,44.0,0.0,23.0,2655.0,6396.0,5.1,190.0,30.0,44.0,
5,9,21,13.8,11.114816,2.6851845,9.0,73.0,5.0,0.0,3.0,241.0,0.0,6.2,170.0,10.0,5.0,
5,9,22,10.6,9.8592615,0.74073887,9.2,91.0,0.0,0.0,0.0,0.0,0.0,4.1,170.0,10.0,0.0,
5,9,23,9.7,9.1444435,0.5555563,8.7,93.0,0.0,0.0,0.0,0.0,0.0,3.6,170.0,0.0,0.0,
5,9,24,8.9,8.483334,0.41666603,8.2,95.0,0.0,0.0,0.0,0.0,0.0,3.6,170.0,0.0,0.0,
5,10,1,9.2,8.6444435,0.5555563,8.2,93.0,0.0,0.0,0.0,0.0,0.0,3.6,180.0,0.0,0.0,
5,10,2,8.7,8.283334,0.41666603,7.9,95.0,0.0,0.0,0.0,0.0,0.0,3.6,160.0,0.0,0.0,
5,10,3,8.6,8.322222,0.27777863,8.0,96.0,0.0,0.0,0.0,0.0,0.0,2.1,170.0,100.0,0.0,
5,10,4,7.7,7.4222226,0.2777772,7.2,97.0,0.0,0.0,0.0,0.0,0.0,3.1,180.0,0.0,0.0,
5,10,5,8.6,8.183332,0.41666794,7.9,95.0,0.0,0.0,0.0,0.0,0.0,3.1,150.0,0.0,0.0,
5,10,6,8.9,8.483334,0.41666603,8.1,95.0,56.0,189.0,24.0,11664.0,30316.0,3.6,180.0,90.0,55.999996,
5,10,7,10.5,9.75926,0.7407398,9.1,91.0,158.0,394.0,64.0,23831.0,40072.0,5.1,160.0,90.0,158.0,
5,10,8,12.2,10.977777,1.2222233,10.1,87.0,268.0,384.0,121.0,37079.0,38760.0,5.7,170.0,50.0,268.0,
5,10,9,13.5,11.648149,1.8518515,10.3,81.0,383.0,400.0,169.0,49371.0,45238.0,6.7,170.0,90.0,383.0,
5,10,10,15.9,12.474072,3.4259272,9.9,68.0,510.0,527.0,163.0,58436.0,53343.0,6.2,180.0,90.0,510.0,
5,10,11,15.3,11.503704,3.7962961,8.5,64.0,578.0,563.0,160.0,63647.0,51696.0,6.7,220.0,50.0,578.0,
5,10,12,16.3,11.670371,4.629628,8.0,58.0,607.0,514.0,193.0,64170.0,43605.0,6.2,210.0,50.0,607.0,
5,10,13,17.3,12.299999,5.0,8.5,56.0,577.0,404.0,244.0,60679.0,35006.0,4.6,210.0,50.0,577.0,
5,10,14,18.1,13.100001,4.999999,9.4,57.0,532.0,330.0,268.0,54964.0,29255.0,4.6,240.0,50.0,532.0,
5,10,15,17.9,12.066668,5.833332,7.4,50.0,459.0,272.0,252.0,45141.0,21780.0,6.2,220.0,50.0,459.0,
5,10,16,18.8,12.688887,6.1111126,8.0,49.0,341.0,169.0,230.0,37272.0,20370.0,6.7,220.0,50.0,341.0,
5,10,17,19.1,12.877781,6.2222195,8.2,49.0,308.0,246.0,182.0,31089.0,25960.0,5.7,230.0,50.0,308.0,
5,10,18,17.9,12.159261,5.740739,7.7,51.0,231.0,271.0,120.0,20514.0,26757.0,6.2,220.0,60.0,230.99998,
5,10,19,16.1,12.211113,3.8888874,9.3,64.0,120.0,242.0,64.0,9948.0,19950.0,4.6,230.0,50.0,120.0,
5,10,20,14.6,12.266667,2.333333,10.6,77.0,48.0,0.0,24.0,2956.0,7124.0,3.6,270.0,60.0,48.0,
5,10,21,12.8,11.827778,0.9722223,11.2,90.0,5.0,0.0,4.0,268.0,0.0,1.5,290.0,40.0,5.0,
5,10,22,11.7,11.237037,0.4629631,11.0,95.0,0.0,0.0,0.0,0.0,0.0,0.5,150.0,90.0,0.0,
5,10,23,11.3,10.744444,0.5555563,10.3,94.0,0.0,0.0,0.0,0.0,0.0,2.6,180.0,90.0,0.0,
5,10,24,10.5,9.944446,0.5555544,9.5,94.0,0.0,0.0,0.0,0.0,0.0,2.6,160.0,60.0,0.0,
5,11,1,9.2,8.922221,0.27777863,8.7,97.0,0.0,0.0,0.0,0.0,0.0,2.1,180.0,30.0,0.0,
5,11,2,8.3,8.18889,0.11110973,8.1,99.0,0.0,0.0,0.0,0.0,0.0,2.1,190.0,50.0,0.0,
5,11,3,8.7,8.514815,0.18518448,8.4,98.0,0.0,0.0,0.0,0.0,0.0,2.1,180.0,90.0,0.0,
5,11,4,8.8,8.522222,0.27777863,8.3,97.0,0.0,0.0,0.0,0.0,0.0,1.0,220.0,90.0,0.0,
5,11,5,8.4,8.122221,0.27777863,8.0,97.0,0.0,0.0,0.0,0.0,0.0,3.1,170.0,90.0,0.0,
5,11,6,9.4,9.122221,0.27777863,8.8,96.0,45.0,87.0,31.0,8083.0,9375.0,2.6,170.0,90.0,44.999996,
5,11,7,10.6,9.8592615,0.74073887,9.4,92.0,82.0,99.0,65.0,12024.0,6262.0,2.1,190.0,90.0,82.0,
5,11,8,11.3,10.55926,0.7407398,10.0,92.0,112.0,29.0,101.0,17803.0,5282.0,2.1,180.0,90.0,112.0,
